976,Looney Tunes: Back in Action,2003,25.48,74.52,,tt0318155
977,Still Alice,2014,61.18,38.82,True,tt3316960
978,The Hills Have Eyes,2006,34.38,65.62,True,tt0454841
979,Highlander,1986,28.17,71.83,True,tt0091203
980,The Hitchhiker's Guide to the Galaxy,2005,12.57,87.43,False,tt0371724
981,Little Athens,2005,33.47,66.53,,tt0417907
982,Hollow Man,2000,36.48,63.52,True,tt0164052
983,Get Carter,2000,22.8,77.2,,tt0208988
984,Get Low,2009,14.77,85.23,False,tt1194263
985,Get Shorty,1995,14.22,85.78,,tt0113161
986,The Getaway,1972,29.21,70.79,,tt0068638
987,Ghost,1990,43.18,56.82,True,tt0099653
988,Sounder,1972,36.26,63.74,,tt0069303
989,The Sorcerer's Apprentice,2010,13.53,86.47,False,tt0963966
990,Straw Dogs,2011,22.33,77.67,True,tt0999913
991,Spacejacked,1997,21.53,78.47,,tt0120174
992,Space Cowboys,2000,11.97,88.03,False,tt0186566
993,Life,1999,1.97,98.03,,tt0123964
994,Life as a House,2001,28.92,71.08,,tt0264796
995,Sorority Row,2009,76.76,23.24,True,tt1232783
996,Final Destination 3,2006,51.61,48.39,True,tt0414982
997,Shark Night 3D,2011,29.83,70.17,,tt1633356
998,The Collection,2012,22.67,77.33,,tt1748227
999,Face/Off,1997,30.39,69.61,False,tt0119094
1000,Fury,2014,0.0,100.0,False,tt2713180
1001,Blade Runner,1982,14.85,85.15,False,tt0083658
1002,Executive Decision,1996,5.18,94.82,,tt0116253
1003,Fast Times at Ridgemont High,1982,37.35,62.65,False,tt0083929
1004,Blade,1998,24.8,75.2,False,tt0120611
1005,Inglourious Basterds,2009,20.39,79.61,True,tt0361748
1006,Black Swan,2010,55.66,44.34,True,tt0947798
1007,Ferris Bueller's Day Off,1986,33.15,66.85,True,tt0091042
1008,Blade II,2002,17.83,82.17,False,tt0187738
1009,Silver Streak,1976,17.5,82.5,False,tt0075223
1010,The Distinguished Gentleman,1992,7.36,92.64,,tt0104114
1011,The Insider,1999,7.75,92.25,,tt0140352
1012,Innerspace,1987,15.7,84.3,,tt0093260
1013,Insomnia,2002,24.73,75.27,False,tt0278504
1014,Insidious,2010,52.87,47.13,True,tt1591095
1015,Saw IV,2007,16.18,83.82,True,tt0890870
1016,The Sessions,2012,42.15,57.85,False,tt1866249
1017,The Box,2009,35.84,64.16,True,tt0362478
1018,Serenity,2005,27.88,72.12,True,tt0379786
1019,The Bourne Ultimatum,2007,19.03,80.97,False,tt0440963
1020,The Bourne Supremacy,2004,39.18,60.82,False,tt0372183
1021,The Bourne Identity,2002,21.7,78.3,False,tt0258463
1022,Sense and Sensibility,1995,71.33,28.67,True,tt0114388
1023,Defiance,2008,13.89,86.11,True,tt1034303
1024,Death to Smoochy,2002,19.71,80.29,False,tt0266452
1025,Deception,2008,11.39,88.61,False,tt0800240
1026,Deep Cover,1992,10.28,89.72,,tt0104073
1027,The Deer Hunter,1978,10.11,89.89,False,tt0077416
1028,Blood Diamond,2006,19.2,80.8,False,tt0450259
1029,Munich,2005,8.13,91.87,False,tt0408306
1030,Mr. & Mrs. Smith,2005,43.49,56.51,False,tt0356910
1031,White Angel,1994,40.27,59.73,,tt0108558
1032,Whip It,2009,75.24,24.76,True,tt1172233
1033,Where the Wild Things Are,2009,24.83,75.17,False,tt0386117
1034,Who Framed Roger Rabbit,1988,12.86,87.14,False,tt0096438
1035,The Island,2005,22.18,77.82,True,tt0399201
1036,The Island of Dr. Moreau,1996,8.54,91.46,,tt0116654
1037,Hot Fuzz,2007,6.62,93.38,False,tt0425112
1038,Big Fish,2003,23.81,76.19,False,tt0319061
1039,Black Rain,1989,7.18,92.82,,tt0096933
1040,The Black Dahlia,2006,27.75,72.25,False,tt0387877
1041,Hatchet,2006,31.57,68.43,,tt0422401
1042,Pariah,2011,80.46,19.54,True,tt1233334
1043,Hatchet III,2013,50.86,49.14,,tt1870419
1044,ParaNorman,2012,26.77,73.23,False,tt1623288
1045,The Ides of March,2011,13.58,86.42,False,tt1124035
1046,Moonstruck,1987,46.16,53.84,True,tt0093565
1047,Moonrise Kingdom,2012,28.22,71.78,True,tt1748122
1048,Moon,2009,4.88,95.12,False,tt1182345
1049,Monte Carlo,2011,77.85,22.15,True,tt1067774
1050,Monster's Ball,2001,24.99,75.01,False,tt0285742
1051,Capricorn One,1978,8.55,91.45,,tt0077294
1052,Boxing Helena,1993,43.94,56.06,False,tt0106471
1053,Jacob's Ladder,1990,25.51,74.49,False,tt0099871
1054,Spaceballs,1987,18.68,81.32,True,tt0094012
1055,Army of Darkness,1992,6.85,93.15,False,tt0106308
1056,Armageddon,1998,4.91,95.09,False,tt0120591
1057,Argo,2012,3.72,96.28,True,tt1024648
1058,Halloween,2007,61.14,38.86,True,tt0373883
1059,Halloween 4: The Return of Michael Myers,1988,45.49,54.51,,tt0095271
1060,Halloween H20: 20 Years Later,1998,54.01,45.99,True,tt0120694
1061,Halloween: Resurrection,2002,43.52,56.48,,tt0220506
1062,Repo Man,1984,13.35,86.65,False,tt0087995
1063,The Replacements,2000,10.39,89.61,,tt0191397
1064,Beginners,2010,22.02,77.98,False,tt1532503
1065,Horrible Bosses 2,2014,3.64,96.36,,tt2170439
1066,Farewell to the King,1989,3.67,96.33,,tt0097334
1067,Remember,2015,10.96,89.04,,tt3704050
1068,Shrek the Third,2007,13.19,86.81,True,tt0413267
1069,Point Break,1991,24.46,75.54,False,tt0102685
1070,Pleasantville,1998,27.72,72.28,True,tt0120789
1071,Platoon,1986,0.0,100.0,False,tt0091763
1072,White Squall,1996,1.89,98.11,,tt0118158
1073,Whiteout,2009,45.84,54.16,True,tt0365929
1074,The Wild Bunch,1969,0.0,100.0,,tt0065214
1075,Candyman,1992,61.06,38.94,True,tt0103919
1076,Scarface,1983,11.22,88.78,False,tt0086250
1077,Semi-Pro,2008,10.26,89.74,,tt0839980
1078,Mala Noche,1986,0.0,100.0,,tt0089537
1079,My Own Private Idaho,1991,3.87,96.13,,tt0102494
1080,The Seventh Seal,1957,14.49,85.51,False,tt0050976
1081,Shaun of the Dead,2004,28.23,71.77,True,tt0365748
1082,Mary Shelley's Frankenstein,1994,20.51,79.49,,tt0109836
1083,Smashed,2012,61.66,38.34,True,tt2063781
1084,Frailty,2001,0.0,100.0,,tt0264616
1085,Flightplan,2005,51.58,48.42,True,tt0408790
1086,For Colored Girls,2010,87.02,12.98,True,tt1405500
1087,28 Weeks Later,2007,32.77,67.23,True,tt0463854
1088,Something Wild,1986,35.15,64.85,,tt0091983
1089,Young Adult,2011,61.38,38.62,True,tt1625346
1090,The Great Outdoors,1988,14.31,85.69,,tt0095253
1091,Pan,2015,19.12,80.88,False,tt3332064
1092,Straight Outta Compton,2015,6.41,93.59,False,tt1398426
1093,Stuart Little,1999,22.95,77.05,False,tt0164912
1094,Blade: Trinity,2004,29.22,70.78,,tt0359013
1095,The Cable Guy,1996,10.17,89.83,False,tt0115798
1096,The Duchess,2008,61.32,38.68,True,tt0864761
1097,"""The Chronicles of Narnia: The Lion","the Witch and the Wardrobe""",2005,39.64,60.36,,tt0363771
1098,Emma,1996,74.84,25.16,True,tt0116191
1099,The Corruptor,1999,5.73,94.27,,tt0142192
1100,Crash,2004,23.94,76.06,True,tt0375679
1101,Conviction,2010,70.72,29.28,True,tt1244754
1102,Cool Hand Luke,1967,4.06,95.94,False,tt0061512
1103,Cop Out,2010,3.0,97.0,False,tt1385867
1104,The Crazies,2010,24.41,75.59,True,tt0455407
1105,The Fighter,2010,26.73,73.27,False,tt0964517
1106,The Visitor,2007,30.76,69.24,True,tt0857191
1107,Field of Dreams,1989,19.38,80.62,False,tt0097351
1108,Wag the Dog,1997,21.21,78.79,,tt0120885
1109,The Lookout,2007,10.16,89.84,True,tt0427470
1110,Chain Reaction,1996,23.63,76.37,False,tt0115857
1111,Little Miss Sunshine,2006,33.77,66.23,True,tt0449059
1112,Logan's Run,1976,13.25,86.75,False,tt0074812
1113,Little Children,2006,49.39,50.61,True,tt0404203
1114,The Hunt for Red October,1990,0.0,100.0,False,tt0099810
1115,I Am Number Four,2011,22.23,77.77,False,tt1464540
1116,Human Nature,2001,46.32,53.68,True,tt0219822
1117,Public Enemies,2009,14.17,85.83,False,tt1152836
1118,Coriolanus,2011,22.2,77.8,False,tt1372686
1119,Garden State,2004,26.32,73.68,True,tt0333766
1120,Gang Related,1997,14.39,85.61,,tt0118900
1121,The Imaginarium of Doctor Parnassus,2009,18.14,81.86,False,tt1054606
1122,Shadow of the Vampire,2000,11.43,88.57,,tt0189998
1123,In the Bedroom,2001,37.34,62.66,,tt0247425
1124,In the Loop,2009,24.23,75.77,True,tt1226774
1125,Tremors,1990,17.91,82.09,True,tt0100814
1126,The Ice Storm,1997,37.97,62.03,,tt0119349
1127,Star Trek: Nemesis,2002,9.26,90.74,False,tt0253754
1128,The Last Flight,1931,24.51,75.49,False,tt0022054
1129,Star Trek: First Contact,1996,24.99,75.01,True,tt0117731
1130,Star Trek: Insurrection,1998,10.36,89.64,True,tt0120844
1131,Tristan + Isolde,2006,35.3,64.7,,tt0375154
1132,Star Trek: Generations,1994,18.43,81.57,True,tt0111280
1133,Inception,2010,17.75,82.25,True,tt1375666
1134,Star Trek VI: The Undiscovered Country,1991,18.12,81.88,False,tt0102975
1135,Star Trek V: The Final Frontier,1989,12.03,87.97,False,tt0098382
1136,Isle of the Dead,1945,33.72,66.28,True,tt0037820
1137,Body Heat,1981,36.89,63.11,False,tt0082089
1138,"""Bodies","Rest & Motion""",1993,42.89,57.11,,tt0106447
1139,The Counselor,2013,20.17,79.83,True,tt2193215
1140,Bones,2001,20.4,79.6,,tt0166110
1141,Groundhog Day,1993,30.48,69.52,False,tt0107048
1142,Grosse Pointe Blank,1997,24.37,75.63,True,tt0119229
1143,Gremlins 2: The New Batch,1990,30.09,69.91,,tt0099700
1144,The Seventh Victim,1943,43.57,56.43,,tt0036341
1145,Gremlins,1984,16.76,83.24,False,tt0087363
1146,Daddy's Home,2015,19.45,80.55,False,tt1528854
1147,Short Term 12,2013,46.97,53.03,True,tt2370248
1148,Shoot the Moon,1982,62.67,37.33,,tt0084675
1149,Halloween: The Curse of Michael Myers,1995,30.76,69.24,,tt0113253
1150,Friends with Benefits,2011,52.45,47.55,True,tt1632708
1151,Captain Phillips,2013,6.85,93.15,False,tt1535109
1152,Death at a Funeral,2010,19.98,80.02,,tt1321509
1153,Date Night,2010,36.4,63.6,True,tt1279935
1154,Complete Guide to Guys,2005,27.61,72.39,,tt0407680
1155,Interview with the Vampire: The Vampire Chronicles,1994,15.64,84.36,False,tt0110148
1156,Into the Wild,2007,35.5,64.5,False,tt0758758
1157,Inventing the Abbotts,1997,41.89,58.11,,tt0119381
1158,The Breakfast Club,1985,23.9,76.1,True,tt0088847
1159,Starred Up,2013,0.0,100.0,,tt2567712
1160,Motel Hell,1980,46.83,53.17,,tt0081184
1161,The Searchers,1956,16.61,83.39,True,tt0049730
1162,Se7en,1995,7.57,92.43,False,tt0114369
1163,Philomena,2013,58.28,41.72,True,tt2431286
1164,Scream 3,2000,50.03,49.97,True,tt0134084
1165,Tender Mercies,1983,32.46,67.54,,tt0086423
1166,Terms of Endearment,1983,74.36,25.64,False,tt0086425
1167,The Witches of Eastwick,1987,58.43,41.57,True,tt0094332
1168,Terminator 2: Judgment Day,1991,28.27,71.73,True,tt0103064
1169,Scott Pilgrim vs. the World,2010,33.97,66.03,True,tt0446029
1170,Double Indemnity,1944,26.7,73.3,True,tt0036775
1171,Dragonslayer,1981,23.8,76.2,False,tt0082288
1172,Do the Right Thing,1989,18.07,81.93,False,tt0097216
1173,Stepmom,1998,82.58,17.42,True,tt0120686
1174,Dog Day Afternoon,1975,13.34,86.66,True,tt0072890
1175,Donnie Brasco,1997,12.77,87.23,,tt0119008
1176,Lethal Weapon 4,1998,10.05,89.95,,tt0122151
1177,Les Misérables,2012,21.91,78.09,True,tt1707386
1178,Cliffhanger,1993,22.34,77.66,False,tt0106582
1179,Clerks,1994,22.16,77.84,False,tt0109445
1180,Clueless,1995,50.39,49.61,True,tt0112697
1181,The Elephant Man,1980,22.41,77.59,,tt0080678
1182,Elizabeth: The Golden Age,2007,52.6,47.4,True,tt0414055
1183,What Price Hollywood?,1932,52.34,47.66,,tt0023686
1184,The Wedding Singer,1998,43.43,56.57,False,tt0120888
1185,One Chance,2013,31.54,68.46,,tt1196956
1186,The Others,2001,88.0,12.0,True,tt0230600
1187,Outbreak,1995,13.48,86.52,True,tt0114069
1188,Brazil,1985,15.12,84.88,True,tt0088846
1189,Bringing Out the Dead,1999,22.78,77.22,,tt0163988
1190,Braveheart,1995,17.36,82.64,False,tt0112573
1191,Broken Arrow,1996,16.89,83.11,False,tt0115759
1192,In the Mouth of Madness,1994,26.9,73.1,False,tt0113409
1193,The Ward,2010,68.04,31.96,True,tt1369706
1194,Papadopoulos & Sons,2012,13.83,86.17,False,tt2006810
1195,Kick-Ass,2010,16.55,83.45,False,tt1250777
1196,Pandorum,2009,11.52,88.48,False,tt1188729
1197,Mystery Men,1999,15.38,84.62,False,tt0132347
1198,My Week with Marilyn,2011,38.92,61.08,True,tt1655420
1199,Working Girl,1988,68.85,31.15,True,tt0096463
1200,Borderland,2007,10.93,89.07,,tt0452592
1201,Intolerable Cruelty,2003,41.87,58.13,True,tt0138524
1202,Wonderland,2003,17.9,82.1,,tt0335563
1203,The Italian Job,2003,15.66,84.34,False,tt0317740
1204,The Invention of Lying,2009,24.24,75.76,False,tt1058017
1205,Cirque du Freak: The Vampire's Assistant,2009,3.76,96.24,,tt0450405
1206,A Most Violent Year,2014,13.96,86.04,True,tt2937898
1207,Apt Pupil,1998,2.72,97.28,False,tt0118636
1208,Arbitrage,2012,18.42,81.58,False,tt1764183
1209,Arctic Blue,1993,8.54,91.46,False,tt0106303
1210,The Great Muppet Caper,1981,22.05,77.95,True,tt0082474
1211,Red Planet,2000,14.7,85.3,False,tt0199753
1212,Nashville,1975,24.21,75.79,True,tt0073440
1213,Green Zone,2010,9.85,90.15,False,tt0947810
1214,My Cousin Vinny,1992,9.89,90.11,False,tt0104952
1215,American Graffiti,1973,26.52,73.48,False,tt0069704
1216,American Gangster,2007,10.39,89.61,,tt0765429
1217,Greenberg,2010,32.67,67.33,False,tt1234654
1218,Real Genius,1985,16.24,83.76,False,tt0089886
1219,Rambo: First Blood Part II,1985,10.46,89.54,False,tt0089880
1220,Vacancy,2007,27.43,72.57,False,tt0452702
1221,Cloud Atlas,2012,28.79,71.21,True,tt1371111
1222,Wish I Was Here,2014,22.67,77.33,True,tt2870708
1223,The Postman,1997,15.37,84.63,False,tt0119925
1224,The Stepford Wives,1975,61.75,38.25,True,tt0073747
1225,Precious,2009,99.35,0.65,True,tt0929632
1226,We Own the Night,2007,7.88,92.12,False,tt0498399
1227,While She Was Out,2008,25.27,74.73,True,tt0887971
1228,White Christmas,1954,17.14,82.86,True,tt0047673
1229,Watchmen,2009,25.89,74.11,True,tt0409459
1230,Seven Samurai,1954,2.07,97.93,False,tt0047478
1231,Kagemusha,1980,0.0,100.0,,tt0080979
1232,Serial Mom,1994,55.21,44.79,True,tt0111127
1233,Snake Eyes,1998,13.55,86.45,False,tt0120832
1234,Before Sunset,2004,55.75,44.25,False,tt0381681
1235,Big Eyes,2014,37.46,62.54,True,tt1126590
1236,Casualties of War,1989,0.0,100.0,,tt0097027
1237,The Babadook,2014,72.22,27.78,True,tt2321549
1238,Jason Goes to Hell: The Final Friday,1993,15.14,84.86,,tt0107254
1239,Jason Lives: Friday the 13th Part VI,1986,39.75,60.25,,tt0091080
1240,Friday the 13th Part III,1982,53.41,46.59,True,tt0083972
1241,Exodus: Gods and Kings,2014,2.04,97.96,False,tt1528100
1242,Oculus,2013,60.3,39.7,True,tt2388715
1243,Disturbia,2007,30.52,69.48,True,tt0486822
1244,The Body Snatcher,1945,17.76,82.24,,tt0037549
1245,Blue Valentine,2010,34.9,65.1,False,tt1120985
1246,Deconstructing Harry,1997,24.62,75.38,,tt0118954
1247,Witness for the Prosecution,1957,21.77,78.23,False,tt0051201
1248,Bullets Over Broadway,1994,31.65,68.35,,tt0109348
1249,Diabolique,1996,74.5,25.5,,tt0116095
1250,Kiss of Death,1995,16.25,83.75,,tt0113552
1251,Domino,2005,57.26,42.74,True,tt0421054
1252,The Doom Generation,1995,43.13,56.87,,tt0112887
1253,Talladega Nights: The Ballad of Ricky Bobby,2006,16.0,84.0,,tt0415306
1254,Lethal Weapon,1987,8.47,91.53,False,tt0093409
1255,Five Feet High and Rising,2000,35.15,64.85,,tt0240507
1256,The Punisher,2004,5.1,94.9,,tt0330793
1257,Hulk,2003,6.31,93.69,False,tt0286716
1258,Spider-Man 2,2004,24.54,75.46,False,tt0316654
1259,Crazy Heart,2009,14.55,85.45,,tt1263670
1260,The Tourist,2010,23.94,76.06,False,tt1243957
1261,World Trade Center,2006,12.85,87.15,,tt0469641
1262,True Romance,1993,15.6,84.4,False,tt0108399
1263,Finding Nemo,2003,24.81,75.19,False,tt0266543
1264,Final Destination 2,2003,63.62,36.38,True,tt0309593
1265,Hudson Hawk,1991,17.65,82.35,True,tt0102070
1266,How to Lose Friends & Alienate People,2008,31.34,68.66,,tt0455538
1267,How to Train Your Dragon 2,2014,22.13,77.87,False,tt1646971
1268,How to Train Your Dragon,2010,11.59,88.41,True,tt0892769
1269,Gandhi,1982,4.45,95.55,,tt0083987
1270,Star Trek IV: The Voyage Home,1986,21.24,78.76,True,tt0092007
1271,Star Trek III: The Search for Spock,1984,16.13,83.87,False,tt0088170
1272,I Still Know What You Did Last Summer,1998,30.59,69.41,True,tt0130018
1273,I Spit on Your Grave,2010,29.37,70.63,,tt1242432
1274,Legend,2015,40.31,59.69,True,tt3569230
1275,I Love You Phillip Morris,2009,9.48,90.52,False,tt1045772
1276,Sneakers,1992,8.98,91.02,False,tt0105435
1277,I Am Sam,2001,65.91,34.09,True,tt0277027
1278,The Spectacular Now,2013,31.1,68.9,False,tt1714206
1279,Stand by Me,1986,0.0,100.0,False,tt0092005
1280,Stalag 17,1953,0.0,100.0,False,tt0046359
1281,Star Trek: The Motion Picture,1979,17.06,82.94,False,tt0079945
1282,Blood Simple.,1984,25.82,74.18,False,tt0086979
1283,Jack Goes Boating,2010,35.8,64.2,False,tt1278379
1284,Blow,2001,13.32,86.68,False,tt0221027
1285,Wind Chill,2007,49.64,50.36,,tt0486051
1286,Blue Velvet,1986,38.3,61.7,False,tt0090756
1287,Willow,1988,27.74,72.26,True,tt0096446
1288,Jaws 3-D,1983,34.35,65.65,True,tt0085750
1289,Win Win,2011,25.81,74.19,True,tt1606392
1290,Wild Things,1998,44.16,55.84,True,tt0120890
1291,Wild Wild West,1999,8.86,91.14,False,tt0120891
1292,Nebraska,2013,27.86,72.14,True,tt1821549
1293,National Treasure,2004,13.2,86.8,False,tt0368891
1294,Near Dark,1987,27.64,72.36,,tt0093605
1295,Gothika,2003,60.92,39.08,True,tt0348836
1296,Seven Days to Live,2000,45.81,54.19,,tt0221928
1297,Network,1976,4.81,95.19,True,tt0074958
1298,Dark Star,1974,0.0,100.0,False,tt0069945
1299,The Smurfs,2011,23.73,76.27,True,tt0472181
1300,Salt,2010,31.44,68.56,True,tt0944835
1301,Resident Evil: Retribution,2012,54.31,45.69,True,tt1855325
1302,Dark City,1998,4.31,95.69,False,tt0118929
1303,Dances with Wolves,1990,9.64,90.36,,tt0099348
1304,The Dark Knight,2008,9.68,90.32,True,tt0468569
1305,Battle of the Year,2013,2.83,97.17,,tt1532958
1306,Pompeii,2014,23.35,76.65,True,tt1921064
1307,The Thin Man,1934,33.1,66.9,,tt0025878
1308,Thief,1981,12.69,87.31,,tt0083190
1309,The Iron Lady,2011,70.23,29.77,True,tt1007029
1310,Invictus,2009,9.84,90.16,False,tt1057500
1311,Autumn in New York,2000,50.98,49.02,,tt0174480
1312,Primal Fear,1996,27.07,72.93,,tt0117381
1313,When Harry Met Sally...,1989,50.64,49.36,True,tt0098635
1314,Wedding Crashers,2005,16.79,83.21,True,tt0396269
1315,8MM,1999,21.58,78.42,False,tt0134273
1316,Edward Scissorhands,1990,66.57,33.43,True,tt0099487
1317,Eagle Eye,2008,45.27,54.73,False,tt1059786
1318,Star Wars: Episode V - The Empire Strikes Back,1980,11.1,88.9,False,tt0080684
1319,Duck Soup,1933,14.3,85.7,False,tt0023969
1320,Valkyrie,2008,1.26,98.74,False,tt0985699
1321,The Doors,1991,16.53,83.47,,tt0101761
1322,Last Tango in Paris,1972,38.47,61.53,True,tt0070849
1323,The Last Station,2009,37.46,62.54,True,tt0824758
1324,Leaving Las Vegas,1995,44.52,55.48,,tt0113627
1325,Mars Attacks!,1996,17.52,82.48,True,tt0116996
1326,Rabbit Hole,2010,65.52,34.48,True,tt0935075
1327,Quiz Show,1994,7.26,92.74,False,tt0110932
1328,Pineapple Express,2008,10.86,89.14,False,tt0910936
1329,Escape from L.A.,1996,24.11,75.89,False,tt0116225
1330,Eyes Wide Shut,1999,22.88,77.12,True,tt0120663
1331,The Princess Bride,1987,10.62,89.38,False,tt0093779
1332,The Watermelon Woman,1996,89.47,10.53,,tt0118125
1333,We Need to Talk About Kevin,2011,49.99,50.01,True,tt1242460
1334,The Three Musketeers,1993,14.29,85.71,,tt0108333
1335,Three Kings,1999,9.09,90.91,,tt0120188
1336,Thunderbirds,2004,17.71,82.29,,tt0167456
1337,Mallrats,1995,12.38,87.62,False,tt0113749
1338,"""I","Robot""",2004,25.15,74.85,,tt0343818
1339,In Bruges,2008,7.91,92.09,False,tt0780536
1340,Mumford,1999,31.61,68.39,,tt0140397
1341,The Bounty Hunter,2010,35.08,64.92,,tt1038919
1342,Mulan,1998,24.69,75.31,True,tt0120762
1343,Lost Souls,2000,44.55,55.45,,tt0160484
1344,Mulholland Drive,2001,60.9,39.1,True,tt0166924
1345,The Battle of Algiers,1966,0.0,100.0,False,tt0058946
1346,The Bonfire of the Vanities,1990,20.01,79.99,False,tt0099165
1347,Mute Witness,1995,31.95,68.05,,tt0110604
1348,Music of the Heart,1999,77.08,22.92,,tt0166943
1349,Ghost Town,2008,18.43,81.57,False,tt0995039
1350,Only God Forgives,2013,25.74,74.26,True,tt1602613
1351,The Outsiders,1983,8.82,91.18,,tt0086066
1352,Ordinary People,1980,26.1,73.9,False,tt0081283
1353,Out of Sight,1998,24.65,75.35,False,tt0120780
1354,August: Osage County,2013,77.47,22.53,True,tt1322269
1355,Kundun,1997,6.66,93.34,,tt0119485
1356,Another Year,2010,59.16,40.84,True,tt1431181
1357,The Kingdom,2007,10.92,89.08,,tt0431197
1358,Amour,2012,35.42,64.58,True,tt1602620
1359,The King of Comedy,1982,27.79,72.21,False,tt0085794
1360,Ghostbusters,1984,14.83,85.17,False,tt0087332
1361,Apocalypse Now,1979,2.71,97.29,False,tt0078788
1362,Antz,1998,26.83,73.17,,tt0120587
1363,The Apartment,1960,27.21,72.79,True,tt0053604
1364,Legion,2010,30.62,69.38,True,tt1038686
1365,Leviathan,1989,21.27,78.73,True,tt0097737
1366,Analyze That,2002,5.91,94.09,,tt0289848
1367,Law Abiding Citizen,2009,12.11,87.89,False,tt1197624
1368,(500) Days of Summer,2009,31.02,68.98,False,tt1022603
1369,An American Werewolf in London,1981,20.55,79.45,False,tt0082010
1370,Harold and Maude,1971,61.47,38.53,True,tt0067185
1371,Hardware,1990,18.14,81.86,,tt0099740
1372,Hardcore,1979,25.66,74.34,,tt0079271
1373,Priest,2011,14.56,85.44,False,tt0822847
1374,Pride & Prejudice,2005,70.33,29.67,True,tt0414387
1375,Harper,1966,40.34,59.66,,tt0060490
1376,Waterworld,1995,41.88,58.12,False,tt0114898
1377,Tin Cup,1996,22.64,77.36,,tt0117918
1378,Tin Men,1987,8.98,91.02,,tt0094155
1379,She's Out of My League,2010,30.77,69.23,,tt0815236
1380,Shivers,1975,29.41,70.59,,tt0073705
1381,Signs,2002,19.71,80.29,False,tt0286106
1382,Silver Bullet,1985,20.8,79.2,,tt0090021
1383,Wild,2014,72.2,27.8,True,tt2305051
1384,Alfie,2004,13.05,86.95,,tt0375173
1385,The Fifth Estate,2013,14.59,85.41,False,tt1837703
1386,Time After Time,1979,31.83,68.17,False,tt0080025
1387,The Seven-Per-Cent Solution,1976,1.65,98.35,,tt0075194
1388,Fear of Clowns,2004,41.93,58.07,,tt0362636
1389,The Judge,2014,11.56,88.44,False,tt1872194
1390,Purple Rain,1984,36.58,63.42,True,tt0087957
1391,Pulp Fiction,1994,23.68,76.32,True,tt0110912
1392,The Guest,2014,30.71,69.29,,tt2980592
1393,The Prophecy,1995,23.96,76.04,,tt0114194
1394,Punch-Drunk Love,2002,38.02,61.98,False,tt0272338
1395,The Proposal,2009,53.31,46.69,False,tt1041829
1396,Psycho,1960,33.06,66.94,False,tt0054215
1397,Terminator Genisys,2015,25.66,74.34,False,tt1340138
1398,The Final Girls,2015,74.78,25.22,True,tt2118624
1399,The Green Inferno,2013,40.59,59.41,True,tt2403021
1400,Kingsman: The Secret Service,2014,6.49,93.51,True,tt2802144
1401,You're Next,2011,40.95,59.05,True,tt1853739
1402,The Queen,2006,44.29,55.71,True,tt0436697
1403,The Brave One,2007,50.45,49.55,True,tt0476964
1404,Boy Who Never Slept,2006,34.96,65.04,,tt1781782
1405,The Boondock Saints II: All Saints Day,2009,24.57,75.43,False,tt1300851
1406,Boiler Room,2000,9.73,90.27,False,tt0181984
1407,The Diving Bell and the Butterfly,2007,34.1,65.9,False,tt0401383
1408,Dinner for Schmucks,2010,15.88,84.12,False,tt0427152
1409,Pirates of the Caribbean: The Curse of the Black Pearl,2003,12.96,87.04,True,tt0325980
1410,Pirates of the Caribbean: Dead Man's Chest,2006,13.8,86.2,False,tt0383574
1411,Pirates of the Caribbean: At World's End,2007,20.9,79.1,True,tt0449088
1412,Unstoppable,2010,34.53,65.47,True,tt0477080
1413,Revenge,1990,17.48,82.52,,tt0100485
1414,Into the Night,1985,34.95,65.05,,tt0089346
1415,Trading Places,1983,4.81,95.19,False,tt0086465
1416,Coming to America,1988,20.11,79.89,True,tt0094898
1417,Art School Confidential,2006,22.15,77.85,True,tt0364955
1418,Big Fan,2009,16.15,83.85,,tt1228953
1419,Vanilla Sky,2001,25.13,74.87,False,tt0259711
1420,The Curse of the Cat People,1944,71.23,28.77,,tt0036733
1421,Dallas Buyers Club,2013,15.46,84.54,True,tt0790636
1422,Troy,2004,12.17,87.83,False,tt0332452
1423,True Believer,1989,6.37,93.63,,tt0098524
1424,True Lies,1994,28.85,71.15,True,tt0111503
1425,Limitless,2011,17.09,82.91,False,tt1219289
1426,Halloween 5,1989,56.67,43.33,,tt0097474
1427,Escape from Alcatraz,1979,0.0,100.0,False,tt0079116
1428,The Cutting Edge,1992,28.97,71.03,True,tt0104040
1429,Game 6,2005,24.09,75.91,,tt0425055
1430,Funny People,2009,17.31,82.69,False,tt1201167
1431,Full Metal Jacket,1987,0.72,99.28,False,tt0093058
1432,A Man Apart,2003,1.49,98.51,,tt0266465
1433,San Andreas,2015,19.34,80.66,True,tt2126355
1434,Blades of Glory,2007,11.74,88.26,True,tt0445934
1435,Everything Must Go,2010,4.83,95.17,False,tt1531663
1436,The Runaways,2010,70.79,29.21,True,tt1017451
1437,Jeepers Creepers II,2003,19.33,80.67,True,tt0301470
1438,Jaws: The Revenge,1987,35.35,64.65,True,tt0093300
1439,The Jerk,1979,14.7,85.3,False,tt0079367
1440,The Wolf of Wall Street,2013,8.34,91.66,True,tt0993846
1441,Bound,1996,60.22,39.78,True,tt0115736
1442,Jonah Hex,2010,4.89,95.11,,tt1075747
1443,The Boondock Saints,1999,4.71,95.29,False,tt0144117
1444,Bottle Rocket,1996,0.0,100.0,,tt0115734
1445,Sea of Love,1989,18.81,81.19,,tt0098273
