278,Letters to Juliet,2010,55.16,44.84,True,tt0892318,https://images-na.ssl-images-amazon.com/images/M/MV5BMjg0OTU0NDYwNF5BMl5BanBnXkFtZTcwNzUwNTMyMw@@._V1_SX300.jpg
279,War Horse,2011,16.07,83.93,False,tt1568911,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNzkxOTYyNl5BMl5BanBnXkFtZTcwODA0MjU4Ng@@._V1_SX300.jpg
280,Warrior,2011,6.42,93.58,False,tt1291584,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_SX300.jpg
281,The Leopard Man,1943,41.69,58.31,,tt0036104,http://ia.media-imdb.com/images/M/MV5BMTgyNzk3NjE4OF5BMl5BanBnXkFtZTgwNjQ4ODgwMzE@._V1_SX300.jpg
282,The Informant!,2009,5.29,94.71,False,tt1130080,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDIyMTM3NV5BMl5BanBnXkFtZTcwNDQ2Nzg2Mg@@._V1_SX300.jpg
283,From Dusk Till Dawn 2: Texas Blood Money,1999,0.0,100.0,,tt0120860,https://images-na.ssl-images-amazon.com/images/M/MV5BOTZkNTA2ODItYzY1MC00NWJhLWIwNTYtNmI2NWIxNzA0Yzc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
284,Wrong Turn,2003,38.49,61.51,True,tt0295700,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMTkyMTY4M15BMl5BanBnXkFtZTYwMDc0NDE3._V1_SX300.jpg
285,Hellraiser,1987,41.88,58.12,True,tt0093177,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNzc4NjkwNV5BMl5BanBnXkFtZTgwNzI2Mjc1MDE@._V1_SX300.jpg
286,Kill Bill: Vol. 2,2004,32.38,67.62,True,tt0378194,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNzQ3MDIxMV5BMl5BanBnXkFtZTcwMDIxMzUyMQ@@._V1_SX300.jpg
287,The Hebrew Hammer,2003,24.1,75.9,,tt0317640,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NzUzNDMxNl5BMl5BanBnXkFtZTcwNzA1NjQyMQ@@._V1_SX300.jpg
288,Down and Out in Beverly Hills,1986,9.37,90.63,,tt0090966,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMjM3MTI0MF5BMl5BanBnXkFtZTcwNDM1MzEyMQ@@._V1_SX300.jpg
289,Last Chance Harvey,2008,38.9,61.1,True,tt1046947,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MDM5OTMwM15BMl5BanBnXkFtZTcwMTAzOTAwMg@@._V1_SX300.jpg
290,Land of the Dead,2005,11.65,88.35,,tt0418819,https://images-na.ssl-images-amazon.com/images/M/MV5BNzU1MDI1NDM1NF5BMl5BanBnXkFtZTcwMzU5OTkyMQ@@._V1_SX300.jpg
291,Come See the Paradise,1990,39.4,60.6,,tt0099291,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5Nzk1NTgzM15BMl5BanBnXkFtZTcwOTUyODIzMQ@@._V1_SX300.jpg
292,Larry Crowne,2011,47.46,52.54,,tt1583420,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NzAyNTEwN15BMl5BanBnXkFtZTcwODYyNTEzNQ@@._V1._CR68,54,886,1396_SX89_AL_.jpg_V1_SX300.jpg"
293,Clue,1985,26.75,73.25,True,tt0088930,https://images-na.ssl-images-amazon.com/images/M/MV5BM2VlNTE1ZmMtOTAyNS00ODYwLWFmY2MtZWEzOTE2YjE1NDE2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
294,The Last Samurai,2003,1.43,98.57,False,tt0325710,https://images-na.ssl-images-amazon.com/images/M/MV5BMzkyNzQ1Mzc0NV5BMl5BanBnXkFtZTcwODg3MzUzMw@@._V1_SX300.jpg
295,This Is 40,2012,46.73,53.27,True,tt1758830,https://images-na.ssl-images-amazon.com/images/M/MV5BNzQxMDQ1NjA4N15BMl5BanBnXkFtZTcwNTE5MjQ3OA@@._V1_SX300.jpg
296,Stone,2010,33.03,66.97,,tt1423995,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxOTk4MDIyOF5BMl5BanBnXkFtZTcwMzI3Nzc3Mw@@._V1_SX300.jpg
297,Stay,2005,24.94,75.06,,tt0371257,https://images-na.ssl-images-amazon.com/images/M/MV5BMjdkNzk1MTUtZGVlYS00MzgyLWFkZjYtMWI4ODg3MzEyNmY4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
298,The Big Blue,1988,28.27,71.73,,tt0095250,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3NDgzNDQzMF5BMl5BanBnXkFtZTgwOTg0NjE0MDE@._V1_SX300.jpg
299,Two-Lane Blacktop,1971,34.57,65.43,,tt0067893,https://images-na.ssl-images-amazon.com/images/M/MV5BZDQ4NjllMWItYWY0OS00YjlkLTkzZDgtZThhZmVlZjEyOTA3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
300,The Best Exotic Marigold Hotel,2011,43.38,56.62,True,tt1412386,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNjkwMDI2NV5BMl5BanBnXkFtZTcwNDc1ODIyNw@@._V1_SX300.jpg
301,Big,1988,27.74,72.26,False,tt0094737,https://images-na.ssl-images-amazon.com/images/M/MV5BNDk0OTM1Mzk3M15BMl5BanBnXkFtZTgwNDg2NjIyMDE@._V1_SX300.jpg
302,Harry Potter and the Half-Blood Prince,2009,17.38,82.62,True,tt0417741,https://images-na.ssl-images-amazon.com/images/M/MV5BNzU3NDg4NTAyNV5BMl5BanBnXkFtZTcwOTg2ODg1Mg@@._V1_SX300.jpg
303,Wild Card,2015,20.39,79.61,,tt2231253,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNjkyOTgzNF5BMl5BanBnXkFtZTgwMTk0MDc2MzE@._V1_SX300.jpg
304,Caddyshack,1980,20.13,79.87,,tt0080487,https://images-na.ssl-images-amazon.com/images/M/MV5BY2I1NWE2NzctNzNkYS00Nzg5LWEwZTQtN2I3Nzk3MTQwMDY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
305,Anastasia,1997,41.7,58.3,True,tt0118617,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNTA4NzY1N15BMl5BanBnXkFtZTYwODE1NzM5._V1_SX300.jpg
306,Scream 2,1997,51.46,48.54,True,tt0120082,https://images-na.ssl-images-amazon.com/images/M/MV5BMDNlM2E2OTUtZTRhZi00ZDU1LWIxODAtN2E5OGZiNmIwMDIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
307,Alone in the Dark,2005,25.37,74.63,,tt0369226,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNDI5ODY2MF5BMl5BanBnXkFtZTcwNzQ1NzcyMQ@@._V1_SX300.jpg
308,Mortdecai,2015,17.28,82.72,False,tt3045616,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3NDcxOTM5Ml5BMl5BanBnXkFtZTgwNTEwNzE0MzE@._V1_SX300.jpg
309,Indiana Jones and the Kingdom of the Crystal Skull,2008,18.48,81.52,False,tt0367882,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNDUxNzcyMl5BMl5BanBnXkFtZTcwNTgwOTI3MQ@@._V1_SX300.jpg
310,The Cell,2000,40.87,59.13,False,tt0209958,https://images-na.ssl-images-amazon.com/images/M/MV5BMDY1NmVmOTItYWU0NC00OGU2LWIyNTctYTU3NTY3ZjJkOWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
311,Celeste & Jesse Forever,2012,62.29,37.71,True,tt1405365,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0Mzk3MTY1N15BMl5BanBnXkFtZTcwNDcwNTg5Nw@@._V1_SX300.jpg
312,Cedar Rapids,2011,13.74,86.26,False,tt1477837,https://images-na.ssl-images-amazon.com/images/M/MV5BNDUwMjQ3MzQwM15BMl5BanBnXkFtZTcwMDAzNjUyNA@@._V1_SX300.jpg
313,Cecil B. DeMented,2000,25.87,74.13,True,tt0173716,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MzczNTQzMl5BMl5BanBnXkFtZTYwOTA3Mzk4._V1_SX300.jpg
314,Almost Famous,2000,29.1,70.9,True,tt0181875,https://images-na.ssl-images-amazon.com/images/M/MV5BMzY1ZjMwMGEtYTY1ZS00ZDllLTk0ZmUtYzA3ZTA4NmYwNGNkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
315,City of Joy,1992,38.03,61.97,,tt0103976,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NDU4MjM4NF5BMl5BanBnXkFtZTcwOTcyNDYyMQ@@._V1_SX300.jpg
316,Citizen Kane,1941,16.37,83.63,False,tt0033467,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2Mjc1MDQwMl5BMl5BanBnXkFtZTcwNzUyOTUyMg@@._V1_SX300.jpg
317,Forgetting Sarah Marshall,2008,36.16,63.84,True,tt0800039,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_SX300.jpg
318,The Cider House Rules,1999,25.75,74.25,False,tt0124315,https://images-na.ssl-images-amazon.com/images/M/MV5BOTYwNjU2NjUzNF5BMl5BanBnXkFtZTgwNTgyMDUxMDE@._V1_SX300.jpg
319,The Cincinnati Kid,1965,25.72,74.28,,tt0059037,https://images-na.ssl-images-amazon.com/images/M/MV5BZTEzZmJjOTgtNWZlNC00MGQzLTgyOGUtNTRiZDY5NmUzYmQzXkEyXkFqcGdeQXVyMzk3NTUwOQ@@._V1_SX300.jpg
320,Dazed and Confused,1993,25.14,74.86,True,tt0106677,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SX300.jpg
321,Manhattan Murder Mystery,1993,44.82,55.18,True,tt0107507,https://images-na.ssl-images-amazon.com/images/M/MV5BMWM5MGZiZDAtMWE0Ny00MjY3LWJlOWItNjY4MmI4NDAyM2NhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
322,Suffragette,2015,60.77,39.23,True,tt3077214,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NDYxOTI1MV5BMl5BanBnXkFtZTgwOTgyMjU3NjE@._V1_SX300.jpg
323,The American,2010,30.77,69.23,False,tt1440728,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMDg1NDcxM15BMl5BanBnXkFtZTcwODc3MDg1Mw@@._V1_SX300.jpg
324,Shifty,2008,9.87,90.13,,tt1104126,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NjIwMDM2Ml5BMl5BanBnXkFtZTcwNzU2NDk0Mg@@._V1_SX300.jpg
325,St. Vincent,2014,25.33,74.67,True,tt2170593,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NzI5OTA4MF5BMl5BanBnXkFtZTgwNjc4NTM3MjE@._V1_SX300.jpg
326,Steve Jobs,2015,23.95,76.05,True,tt2080374,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NTA2MTEwOV5BMl5BanBnXkFtZTgwNzg4NzU2NjE@._V1_SX300.jpg
327,Spring Breakers,2012,61.75,38.25,True,tt2101441,https://images-na.ssl-images-amazon.com/images/M/MV5BOTlhODY3NmYtYTEzMy00ODI5LWI1YmItNmI2ZTgzN2I0MjBiXkEyXkFqcGdeQXVyNDgwOTMyMTI@._V1_SX300.jpg
328,Testament of Youth,2014,62.92,37.08,True,tt1441953,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyOTI3OTgwMTdeQTJeQWpwZ15BbWU4MDAwNzM2NDUx._V1_SX300.jpg
329,Batman Forever,1995,17.3,82.7,False,tt0112462,https://images-na.ssl-images-amazon.com/images/M/MV5BNWY3M2I0YzItNzA1ZS00MzE3LThlYTEtMTg2YjNiOTYzODQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
330,Scooby-Doo,2002,27.02,72.98,True,tt0267913,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MzMzMTY0OF5BMl5BanBnXkFtZTYwNzM3MTg2._V1_SX300.jpg
331,Batman & Robin,1997,30.81,69.19,False,tt0118688,https://images-na.ssl-images-amazon.com/images/M/MV5BMGQ5YTM1NmMtYmIxYy00N2VmLWJhZTYtN2EwYTY3MWFhOTczXkEyXkFqcGdeQXVyNTA2NTI0MTY@._V1_SX300.jpg
332,Batman Begins,2005,11.86,88.14,False,tt0372784,https://images-na.ssl-images-amazon.com/images/M/MV5BNTM3OTc0MzM2OV5BMl5BanBnXkFtZTYwNzUwMTI3._V1_SX300.jpg
333,Dolores Claiborne,1995,70.88,29.12,True,tt0109642,https://images-na.ssl-images-amazon.com/images/M/MV5BNzhkNjFlNDQtMDYxNy00NGU5LWE4YmItOWIyYzg5MTNmNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
334,Super,2010,34.33,65.67,False,tt1512235,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMDkxNjI1NF5BMl5BanBnXkFtZTcwMzE5Njc1NA@@._V1_SX300.jpg
335,Midnight Express,1978,5.07,94.93,False,tt0077928,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMDA5MzkyOF5BMl5BanBnXkFtZTgwOTYwNTcxMTE@._V1_SX300.jpg
336,Southland Tales,2006,47.02,52.98,True,tt0405336,https://images-na.ssl-images-amazon.com/images/M/MV5BNDk0ZDY4NTItOTY3Zi00MjU1LTkzNDgtZjg1MDA3Nzc4YWRiXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg
337,Begin Again,2013,37.87,62.13,True,tt1980929,https://images-na.ssl-images-amazon.com/images/M/MV5BNjAxMTI4MTgzMV5BMl5BanBnXkFtZTgwOTAwODEwMjE@._V1_SX300.jpg
338,Milk,2008,3.21,96.79,False,tt1013753,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTM5NjUzMV5BMl5BanBnXkFtZTcwMzY1MTM5MQ@@._V1_SX300.jpg
339,Metro,1997,8.98,91.02,,tt0119664,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4OTIxMDg3N15BMl5BanBnXkFtZTcwNDU4ODgxMQ@@._V1_SX300.jpg
340,While We're Young,2014,28.58,71.42,True,tt1791682,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDEzMTA5MF5BMl5BanBnXkFtZTgwODA5MTM0NDE@._V1_SX300.jpg
341,The Addams Family,1991,57.49,42.51,True,tt0101272,https://images-na.ssl-images-amazon.com/images/M/MV5BNjE0MjhhNTktZGMyZC00ZDk5LWE1NTItOGZjN2Y1Y2UxOWY3XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
342,Woman in Gold,2015,43.02,56.98,True,tt2404425,https://images-na.ssl-images-amazon.com/images/M/MV5BMTExMTUxNDQ5MjdeQTJeQWpwZ15BbWU4MDk4NTgxMzQx._V1_SX300.jpg
343,Wild Tales,2014,37.35,62.65,True,tt3011894,https://images-na.ssl-images-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_SX300.jpg
344,Youth,2015,21.17,78.83,False,tt3312830,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2OTk5MzYyMl5BMl5BanBnXkFtZTgwMzY1MjE3NjE@._V1_SX300.jpg
345,Wreck-It Ralph,2012,30.66,69.34,True,tt1772341,https://images-na.ssl-images-amazon.com/images/M/MV5BNzMxNTExOTkyMF5BMl5BanBnXkFtZTcwMzEyNDc0OA@@._V1_SX300.jpg
346,Nick of Time,1995,26.2,73.8,,tt0113972,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTk4OTM2NF5BMl5BanBnXkFtZTYwNzE4OTc4._V1_SX300.jpg
347,Ace Ventura: Pet Detective,1994,25.96,74.04,False,tt0109040,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNTI0ODUxOF5BMl5BanBnXkFtZTgwNTQxNzQxMTE@._V1_SX300.jpg
348,The Omega Man,1971,24.79,75.21,,tt0067525,https://images-na.ssl-images-amazon.com/images/M/MV5BNDVhNzk4OGEtNTJiZC00MjVkLWE5YTYtZGRmNGZkOTQwNWNjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
349,The Adjustment Bureau,2011,20.81,79.19,True,tt1385826,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3ODg3MDAxMl5BMl5BanBnXkFtZTcwMjc0MDMzNA@@._V1_SX300.jpg
350,Affliction,1997,13.98,86.02,,tt0118564,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NDc0NDMzN15BMl5BanBnXkFtZTcwOTU0NjcyMQ@@._V1_SX300.jpg
351,Ocean's Twelve,2004,20.99,79.01,False,tt0349903,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NTIyMzczMF5BMl5BanBnXkFtZTYwMjgzNTg2._V1_SX300.jpg
352,Next Friday,2000,8.08,91.92,,tt0195945,https://images-na.ssl-images-amazon.com/images/M/MV5BZTg4NTkzMDEtM2MzOS00MDE1LWJmYWItYzdiMGRiNTdmZmFkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
353,The Next Three Days,2010,27.44,72.56,True,tt1458175,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMjk4NjI4M15BMl5BanBnXkFtZTcwNjQ4OTEwNA@@._V1_SX300.jpg
354,Any Given Sunday,1999,15.03,84.97,,tt0146838,https://images-na.ssl-images-amazon.com/images/M/MV5BZDk2YTQxZjUtYzJkYi00MTk4LTk4NDAtZmQ3ZGQwMDQxY2ZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
355,Death Becomes Her,1992,66.15,33.85,True,tt0104070,https://images-na.ssl-images-amazon.com/images/M/MV5BNzM2YjIwMzgtZTg4Yy00NmJlLWIzOTYtYTQ0Zjc3NjIyZDcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
356,The Lobster,2015,46.98,53.02,True,tt3464902,https://images-na.ssl-images-amazon.com/images/M/MV5BNDQ1NDE5NzQ1NF5BMl5BanBnXkFtZTgwNzA5OTM2NTE@._V1_SX300.jpg
357,Bed of Roses,1996,60.73,39.27,,tt0115644,https://images-na.ssl-images-amazon.com/images/M/MV5BMjg4MzcxMzk3M15BMl5BanBnXkFtZTcwNzkzOTMyMQ@@._V1_SX300.jpg
358,The Losers,2010,10.82,89.18,False,tt0480255,https://images-na.ssl-images-amazon.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_SX300.jpg
359,Titanic,1997,37.44,62.56,True,tt0120338,https://images-na.ssl-images-amazon.com/images/M/MV5BZDNiMjE0NDgtZWRhNC00YTlhLTk2ZjItZTQzNTU2NjAzNWNkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
360,Frankenstein,1931,11.19,88.81,False,tt0021884,https://images-na.ssl-images-amazon.com/images/M/MV5BM2RiNjU2MTktZmY1MC00ZGUxLThkNGEtMGUwMWQwMjIyMWNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
361,Office Space,1999,8.95,91.05,False,tt0151804,https://images-na.ssl-images-amazon.com/images/M/MV5BOTA5MzQ3MzI1NV5BMl5BanBnXkFtZTgwNTcxNTYxMTE@._V1_SX300.jpg
362,Rounders,1998,8.25,91.75,False,tt0128442,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTcxNDY2Nl5BMl5BanBnXkFtZTgwNDg0MzkxMDE@._V1_SX300.jpg
363,Transcendence,2014,36.31,63.69,False,tt2209764,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_SX300.jpg
364,The Adventures of Tintin,2011,0.0,100.0,False,tt0983193,https://images-na.ssl-images-amazon.com/images/M/MV5BNDE5MDExNTQ1OF5BMl5BanBnXkFtZTcwMDIxMTM5Ng@@._V1_SX300.jpg
365,The Keep,1983,30.15,69.85,,tt0085780,https://images-na.ssl-images-amazon.com/images/M/MV5BOWMzOGFiZjQtMmQxZS00Yzg3LThiNDEtYjdiNGM1YTFkYzAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
366,The Long Goodbye,1973,3.71,96.29,,tt0070334,https://images-na.ssl-images-amazon.com/images/M/MV5BYzZhODNiOWYtMmNkNS00OTFhLTkzYzktYTQ4ZmNmZWMyN2ZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
367,Street Kings,2008,10.21,89.79,,tt0421073,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMzE4ODM5MV5BMl5BanBnXkFtZTcwOTM4Mzk1MQ@@._V1_SX300.jpg
368,MASH,1970,4.25,95.75,,tt0066026,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NjE4MzI0N15BMl5BanBnXkFtZTgwMzIwMTM0MDE@._V1_SX300.jpg
369,Gosford Park,2001,50.31,49.69,True,tt0280707,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNDA3NDY2M15BMl5BanBnXkFtZTYwMDE4NTQ5._V1_SX300.jpg
370,THX 1138,1971,14.19,85.81,False,tt0066434,https://images-na.ssl-images-amazon.com/images/M/MV5BYzRiY2I3M2EtODJkMy00NTEyLTgxNmYtYzYwYjk1ZDE1MDE1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
371,TRON,1982,7.56,92.44,False,tt0084827,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0OTM4ODM2MF5BMl5BanBnXkFtZTgwMTI0NDIxMDE@._V1_SX300.jpg
372,Taking Lives,2004,65.92,34.08,False,tt0364045,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3NDMyNzI5NTdeQTJeQWpwZ15BbWU3MDQxNDEyMzM@._V1_SX300.jpg
373,Alice in Wonderland,2010,65.12,34.88,True,tt1014759,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_SX300.jpg
374,Alien: Resurrection,1997,34.26,65.74,True,tt0118583,https://images-na.ssl-images-amazon.com/images/M/MV5BM2YxYmFjYWMtMzBmMC00MTVmLThhMjUtYWU5Yzg2OGQwZjE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
375,Light of Day,1987,43.14,56.86,True,tt0093415,https://images-na.ssl-images-amazon.com/images/M/MV5BNmI0NTU3MWUtYzAwYy00ZjVkLTlmMGUtODRhYmUwNWE1ZmU3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
376,The Mosquito Coast,1986,18.48,81.52,,tt0091557,https://images-na.ssl-images-amazon.com/images/M/MV5BMzc3NzZmOWQtMWIwNS00MGNhLTllYjMtY2ZmYzBmZDYxZGVlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
377,Old Boyfriends,1979,69.22,30.78,,tt0079660,http://ia.media-imdb.com/images/M/MV5BMTQ1NDc3ODc1NF5BMl5BanBnXkFtZTcwMjIyNzYyMQ@@._V1_SX300.jpg
378,Strange Days,1995,29.6,70.4,True,tt0114558,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ2NTQ0NzgtODUzYy00NThlLWFhNDEtNjhkY2M0M2EwY2ZmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
379,Dredd,2012,35.79,64.21,True,tt1343727,https://images-na.ssl-images-amazon.com/images/M/MV5BODkyNDQzMzUzOF5BMl5BanBnXkFtZTcwODYyMDEyOA@@._V1_SX300.jpg
380,Storytelling,2001,29.34,70.66,,tt0250081,https://images-na.ssl-images-amazon.com/images/M/MV5BNjYzNGIyNzUtNzAxZi00NzFhLTg3MDktMzljOGVmMDllNDg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
381,Goodfellas,1990,21.32,78.68,True,tt0099685,https://images-na.ssl-images-amazon.com/images/M/MV5BNThjMzczMjctZmIwOC00NTQ4LWJhZWItZDdhNTk5ZTdiMWFlXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg
382,Malice,1993,31.86,68.14,,tt0107497,https://images-na.ssl-images-amazon.com/images/M/MV5BODE1NTQwOTI5Ml5BMl5BanBnXkFtZTcwOTc4NzQyMQ@@._V1_SX300.jpg
383,Dead Again,1991,25.36,74.64,,tt0101669,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2OTY5OTkyNV5BMl5BanBnXkFtZTYwNTIzNDE5._V1_SX300.jpg
384,Total Recall,1990,24.76,75.24,False,tt0100802,https://images-na.ssl-images-amazon.com/images/M/MV5BYzU1YmJjMGEtMjY4Yy00MTFlLWE3NTUtNzI3YjkwZTMxZjZmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg
385,Risky Business,1983,25.98,74.02,,tt0086200,https://images-na.ssl-images-amazon.com/images/M/MV5BMjVhNDE4YmQtNzBlMy00YTdkLTkwNTEtZGRmMDVkMmYwYjA5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
386,Run All Night,2015,10.55,89.45,False,tt2199571,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ODI3ODEyOV5BMl5BanBnXkFtZTgwMTM3NTQzNDE@._V1_SX300.jpg
387,A Nightmare on Elm Street 2: Freddy's Revenge,1985,38.0,62.0,True,tt0089686,https://images-na.ssl-images-amazon.com/images/M/MV5BZjBmNWNiN2ItYzM0ZC00MWQyLWFmZjctMmZkNTVhMjE1ZjFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
388,The Outlaw Josey Wales,1976,9.44,90.56,False,tt0075029,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNDYxMTk2MF5BMl5BanBnXkFtZTgwMjQxNjU3MTE@._V1_SX300.jpg
389,The Texas Chainsaw Massacre,2003,28.36,71.64,,tt0324216,https://images-na.ssl-images-amazon.com/images/M/MV5BZDg2NDJkOGYtMjM3My00Mzc2LWJiYjktODFlMzBjNmQwMTEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
390,One Eight Seven,1997,25.29,74.71,,tt0118531,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwODg3NDU5NF5BMl5BanBnXkFtZTYwODQ5MDE5._V1_SX300.jpg
391,On the Waterfront,1954,17.26,82.74,False,tt0047296,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMTU3MjI1OV5BMl5BanBnXkFtZTgwNjE2OTI3MjE@._V1_SX300.jpg
392,On Golden Pond,1981,41.17,58.83,,tt0082846,https://images-na.ssl-images-amazon.com/images/M/MV5BNDg3MTIzMTYxNl5BMl5BanBnXkFtZTcwMjAxNzY0MQ@@._V1_SX300.jpg
393,The Lazarus Effect,2015,35.66,64.34,True,tt2918436,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2ODM1OTA0M15BMl5BanBnXkFtZTgwMDMxMDI5MzE@._V1_SX300.jpg
